20200808;58;95;43;43;52;20;48;07;84;26;72;76;19;40;47;86;04;75;58;38;87;55;77;41;59;88;17;
20200809;38;35;46;85;48;45;96;08;73;17;42;45;55;72;43;91;01;21;73;25;59;70;79;24;74;05;06;
20200810;28;31;44;12;62;45;68;01;16;92;17;41;70;22;55;44;44;37;02;91;40;59;80;84;08;75;46;
20200811;28;36;59;99;45;08;59;73;28;52;39;67;43;30;52;75;26;12;52;83;77;38;02;03;25;23;95;
20200812;52;71;12;56;11;60;62;75;65;50;48;41;97;06;40;25;44;91;74;83;31;32;23;21;31;17;89;
20200813;57;75;09;22;07;69;05;09;76;54;53;47;79;29;89;68;60;21;98;07;65;44;70;06;55;33;21;
20200814;14;06;90;68;09;65;26;55;22;47;86;14;28;49;33;22;04;62;65;61;14;51;54;07;12;09;56;
20200815;80;83;08;42;13;77;36;45;11;58;23;29;57;05;98;53;97;34;45;41;91;29;88;65;61;04;89;
20200816;47;38;51;27;43;12;53;04;84;28;95;62;14;72;18;98;21;41;47;14;18;52;96;00;25;22;27;
20200817;48;85;25;07;38;41;44;29;93;43;71;52;32;22;94;43;52;34;17;88;48;51;28;88;03;36;96;
20200818;37;61;42;11;04;93;10;98;47;06;14;45;84;64;40;52;55;49;03;98;57;79;39;04;52;47;07;
20200819;01;13;16;29;11;75;01;22;92;91;29;48;09;70;05;61;26;67;60;56;95;96;76;52;29;37;39;
20200820;80;11;16;70;10;48;37;97;05;90;51;60;55;57;07;11;87;21;23;63;06;69;60;58;24;95;88;
20200821;54;99;05;39;64;90;34;94;13;22;48;41;53;76;48;06;36;66;22;88;76;55;72;74;39;50;36;
20200822;35;88;64;14;14;36;35;89;40;95;70;79;28;35;75;88;73;85;09;13;48;52;23;08;92;33;34;
20200823;41;73;10;70;79;18;02;15;20;40;76;77;57;99;38;96;88;62;02;11;67;09;48;15;73;13;14;
20200824;16;56;69;19;33;57;59;08;55;27;05;24;74;01;01;61;00;80;85;26;19;93;52;79;66;04;62;
20200825;59;80;12;74;06;19;31;85;06;26;90;99;30;38;44;43;99;61;12;84;88;27;52;83;61;90;23;
20200826;82;97;35;57;14;81;95;68;31;06;96;16;86;83;91;16;48;00;42;58;48;67;08;86;64;24;88;
20200827;96;10;90;46;35;20;82;70;02;05;68;84;83;33;64;57;23;45;36;74;97;15;75;18;52;75;97;
20200828;48;23;45;75;04;86;21;27;88;32;69;69;60;13;54;88;25;54;82;20;37;92;39;38;64;16;45;
20200829;05;59;90;83;10;26;90;38;53;58;51;54;30;65;35;88;16;33;84;85;02;03;44;80;28;88;01;
20200830;83;82;48;53;03;48;19;86;89;23;71;00;30;81;60;51;24;80;01;54;39;12;55;44;91;83;45;
20200831;58;04;84;00;69;19;34;67;92;47;71;91;11;25;24;74;21;18;70;73;57;06;03;17;60;86;88;
20200901;57;11;93;92;87;52;99;19;78;72;99;56;45;67;45;67;49;32;72;14;82;46;71;56;40;93;59;
20200902;48;39;06;58;58;59;36;94;21;75;91;30;98;46;66;70;74;42;33;02;37;89;26;00;66;95;71;
20200903;80;77;94;34;21;61;93;49;36;98;83;97;82;69;97;69;88;82;31;21;38;48;54;96;41;59;83;
20200904;80;07;12;81;83;84;64;10;75;79;11;52;42;34;01;80;42;91;61;83;52;65;25;49;34;00;86;
20200905;85;30;42;61;24;73;14;61;19;41;70;44;31;02;92;13;03;66;57;74;99;34;27;70;23;25;00;
20200906;93;78;13;65;68;41;96;15;12;01;93;20;56;98;54;56;66;00;72;51;25;95;84;95;98;60;58;
20200907;53;52;25;55;15;61;48;54;52;11;69;92;93;03;94;75;35;55;91;43;38;61;37;62;23;09;49;
20200908;22;49;16;73;94;34;05;55;43;55;57;91;12;91;17;09;98;64;55;33;91;58;69;85;56;31;83;
20200909;00;19;93;27;11;20;02;93;79;16;37;33;23;40;33;10;90;24;89;97;20;88;36;24;14;68;90;
20200910;20;53;53;95;07;33;82;42;19;75;93;28;04;87;06;41;94;16;09;70;02;05;40;09;04;40;07;
20200911;29;28;85;40;68;95;56;05;52;91;89;21;68;79;51;48;93;81;34;21;25;93;54;32;55;53;13;
20200912;80;05;71;29;57;61;52;18;50;03;32;14;51;21;61;24;78;97;80;73;57;87;53;84;04;19;61;
20200913;63;41;65;92;61;92;23;39;99;99;35;84;08;78;04;80;48;44;01;94;40;24;15;50;29;64;01;
20200914;89;85;95;27;63;01;78;87;93;17;59;31;09;33;82;85;79;89;39;62;64;38;31;61;43;88;35;
20200915;30;09;82;69;89;32;41;37;53;63;21;18;52;67;11;43;39;87;06;29;11;59;54;18;35;08;52;
20200916;82;20;29;61;92;83;21;11;40;93;52;87;74;59;33;19;88;94;54;40;86;43;51;33;97;12;32;
20200917;70;85;09;41;31;53;81;30;64;48;14;31;61;76;42;06;38;73;97;69;96;56;78;60;34;96;28;
20200918;90;62;30;41;20;98;03;80;68;74;97;12;76;36;40;33;30;12;88;37;99;12;63;01;23;53;45;
20200919;04;88;68;67;79;82;73;93;89;43;53;24;13;08;53;13;86;92;36;94;86;78;22;95;31;14;68;
20200920;42;00;82;97;31;57;21;49;97;93;57;05;35;52;79;70;87;97;06;22;27;32;74;54;06;81;61;
20200921;57;81;51;84;19;98;37;95;47;11;64;13;54;96;74;64;02;36;47;17;39;91;63;29;35;21;49;
20200922;86;69;00;47;26;76;61;17;97;86;87;88;67;58;74;38;45;09;93;33;84;90;46;06;25;86;80;
20200923;11;67;32;37;37;42;69;36;87;67;31;10;61;74;20;18;93;63;11;26;51;41;01;35;42;99;86;
20200924;82;56;03;91;92;93;30;91;69;50;67;92;48;86;69;67;74;42;43;05;80;05;79;66;61;99;84;
20200925;18;91;11;13;94;33;34;95;40;07;49;01;34;40;15;01;17;93;37;07;72;78;18;02;77;78;65;
20200926;69;24;53;97;05;35;28;86;64;15;88;85;68;74;15;50;29;84;83;13;91;83;34;51;22;76;79;
20200927;46;31;59;69;58;64;96;52;08;13;20;50;11;40;71;91;73;86;73;78;16;68;30;86;44;17;33;
20200928;31;85;59;96;88;36;85;49;76;90;57;08;58;99;82;21;56;49;16;04;23;38;78;38;84;98;39;
20200929;23;12;11;21;81;33;98;91;80;97;48;68;10;42;28;97;60;83;94;72;00;39;89;19;36;93;42;
20200930;68;23;97;68;12;92;45;76;54;71;48;47;23;88;43;21;49;40;08;75;21;53;11;05;19;02;58;
20201001;18;94;90;23;37;92;68;34;72;95;29;01;67;02;60;42;34;23;16;65;69;18;86;16;63;89;61;
20201002;00;57;02;01;91;79;86;62;37;79;90;83;30;49;49;07;54;28;31;93;21;80;21;90;38;21;02;
20201003;97;96;12;94;41;68;71;36;33;65;83;73;77;96;81;43;06;62;80;97;70;23;52;13;88;30;04;
20201004;89;25;89;90;94;09;80;07;68;28;06;59;94;30;90;66;63;97;18;92;48;21;52;48;20;49;44;
20201005;23;94;92;79;91;87;78;91;22;44;45;66;04;44;29;23;42;15;26;85;13;76;94;77;26;71;45;
20201006;65;85;31;53;81;71;57;27;92;86;35;67;29;57;40;83;76;99;89;53;48;54;38;51;93;06;50;
20201007;65;39;53;15;62;15;94;98;09;36;30;89;12;90;67;38;84;93;15;84;19;20;75;70;44;41;03;
20201008;26;01;21;06;89;76;75;25;91;24;90;76;68;41;92;94;19;89;69;46;79;25;04;37;76;30;73;
20201009;41;99;47;38;42;47;21;04;66;38;87;53;09;47;14;01;88;33;02;25;13;40;71;22;01;63;96;
20201010;48;93;77;71;25;59;43;77;19;01;23;71;82;57;98;74;14;86;02;84;66;48;03;83;29;19;72;
20201011;94;66;08;09;11;72;18;68;20;56;12;11;26;37;73;25;49;04;73;60;65;00;78;46;65;39;35;
20201012;18;58;40;38;20;05;35;65;96;10;10;71;14;42;76;65;31;03;04;84;96;33;95;71;75;28;12;
20201013;66;81;95;87;04;38;61;24;22;78;16;60;84;89;49;56;35;75;20;23;94;38;63;14;30;02;51;
20201014;16;09;19;62;17;16;42;04;26;76;35;95;96;03;27;25;91;82;13;05;60;26;50;14;81;62;38;
20201015;28;40;67;22;00;29;34;34;13;47;12;60;79;15;18;57;05;12;02;51;85;80;56;33;79;50;26;
20201016;08;08;31;97;17;95;64;10;88;41;62;16;04;61;40;14;43;98;87;21;85;50;57;00;01;21;04;
20201017;69;69;51;02;29;97;79;45;38;21;70;48;14;78;18;38;35;00;11;33;92;49;01;13;00;09;18;
20201018;19;60;84;00;94;91;42;13;12;51;26;46;08;52;27;92;92;32;66;52;75;67;83;54;00;56;62;
20201019;25;95;04;90;76;64;83;08;20;35;88;23;81;47;07;44;67;67;28;18;34;18;91;46;19;77;09;
20201020;57;18;17;70;76;81;37;64;94;00;26;97;23;01;85;30;10;36;37;39;25;53;25;92;72;64;10;
20201021;43;11;03;99;53;49;90;57;96;25;70;87;27;16;70;79;58;15;72;54;70;15;51;61;62;64;02;
